415.4866,164.365,349.3163,1,377.7532,179.9146,367.1082,1,294.2821,120.7624,382.0486,1,184.2909,220.051,332.7715,1,86.45,179.5171,310.9577,1,-75.1849,117.3737,290.7667,1,417.4064,-52.8207,390.2956,1,138.5268,102.6849,337.7451,1,134.2948,54.5679,344.0079,1,13.0147,169.9546,290.7787,1,419.0736,84.0652,348.9239,1,128.975,9.9107,348.9958,1,415.4866,164.365,349.3163,1,451.6833,183.217,367.1082,1,540.096,131.7429,382.0486,1,640.7964,240.4431,332.7715,1,741.8617,208.7943,310.9577,1,908.3937,161.3101,290.7667,1,432.9392,-52.1268,390.2956,1,696.8428,127.6248,337.7451,1,705.3482,80.0768,344.0079,1,815.8571,205.8175,290.7787,1,419.0736,84.0652,348.9239,1,714.6285,36.0718,348.9958,1
415.0512,164.6927,351.0748,1,378.3162,181.0114,367.5256,1,294.3449,120.5386,381.3302,1,187.3122,218.1098,330.3845,1,89.6064,179.8932,305.3157,1,-72.9887,120.0746,279.8738,1,416.971,-52.4931,392.0541,1,139.5584,102.322,334.176,1,134.8283,55.0709,340.364,1,15.6532,170.7547,283.7254,1,418.9302,84.0718,350.6862,1,129.2717,10.0305,345.0958,1,415.0512,164.6927,351.0748,1,450.0499,184.4628,367.5256,1,539.439,132.3309,381.3302,1,636.61,239.7271,330.3845,1,737.5335,211.0672,305.3157,1,905.1204,167.1348,279.8738,1,433.9911,-51.6742,392.0541,1,695.2594,129.0587,334.176,1,704.504,82.4799,340.364,1,812.0224,209.0707,283.7254,1,418.9302,84.0718,350.6862,1,714.359,38.181,345.0958,1
416.1194,165.3322,353.0341,1,379.1709,180.4163,369.1014,1,295.204,117.1503,380.0994,1,189.5555,217.8524,326.7423,1,91.9641,180.4911,299.6278,1,-71.2428,122.0672,268.8026,1,418.0392,-51.8536,394.0134,1,141.383,102.1571,329.7879,1,136.4144,56.5751,337.8578,1,19.3627,170.3247,274.5284,1,419.3668,82.9573,351.8364,1,130.057,10.777,341.3414,1,416.1194,165.3322,353.0341,1,451.7657,183.2781,369.1014,1,540.4524,126.8186,380.0994,1,637.8456,235.525,326.7423,1,738.0753,205.9622,299.6278,1,905.375,160.5676,268.8026,1,431.3028,-51.3307,394.0134,1,694.9764,123.981,329.7879,1,703.5178,78.9316,337.8578,1,811.2517,201.5427,274.5284,1,419.3668,82.9573,351.8364,1,713.4608,33.7761,341.3414,1
415.9239,165.3157,355.0191,1,379.8219,179.801,370.6589,1,295.2809,120.1122,379.9185,1,192.5492,217.5324,323.0879,1,95.2889,179.9725,293.7752,1,-68.2398,122.8987,259.0366,1,417.8437,-51.87,395.9984,1,142.7862,101.6427,325.8716,1,139.4082,54.073,332.1647,1,23.3463,171.2987,267.2187,1,419.4891,83.5836,353.7848,1,131.1526,10.0549,337.0728,1,415.9239,165.3157,355.0191,1,450.6276,182.8895,370.6589,1,540.0448,130.7887,379.9185,1,633.9035,236.7842,323.0879,1,734.0649,207.8357,293.7752,1,901.9422,165.2177,259.0366,1,432.9226,-51.2123,395.9984,1,693.5685,125.6676,325.8716,1,701.0757,78.5727,332.1647,1,806.4895,205.4591,267.2187,1,419.4891,83.5836,353.7848,1,713.1328,35.4408,337.0728,1
416.1901,165.7723,356.9025,1,380.7056,179.6273,372.6443,1,296.9201,118.3232,377.5224,1,194.732,218.9608,320.9983,1,98.5961,181.0976,288.263,1,-63.1748,123.6385,249.3058,1,418.11,-51.4134,397.8818,1,145.2893,102.0584,321.0343,1,139.0891,55.2722,327.1387,1,27.3213,172.2792,259.9442,1,419.8249,84.037,355.1834,1,132.2355,10.5078,332.2272,1,416.1901,165.7723,356.9025,1,450.3048,182.7224,372.6443,1,539.2012,129.0975,377.5224,1,632.0528,238.4086,320.9983,1,731.1701,209.2283,288.263,1,897.4029,166.3556,249.3058,1,433.5564,-50.7265,397.8818,1,691.6772,126.3564,321.0343,1,702.0059,80.3052,327.1387,1,802.9464,206.7715,259.9442,1,419.8249,84.037,355.1834,1,712.8059,36.3259,332.2272,1
415.4962,164.3858,357.0967,1,379.9306,180.2775,372.4628,1,297.8043,119.8036,378.5497,1,197.6687,218.7179,320.1613,1,102.3024,181.3004,282.6805,1,-59.1123,122.4797,237.9783,1,417.416,-52.8,398.076,1,147.4818,101.7253,316.9007,1,141.3594,55.0754,322.3167,1,32.2575,172.6814,253.3311,1,420.2365,83.7603,357.104,1,133.8894,10.7347,327.1382,1,415.4962,164.3858,357.0967,1,448.9545,184.3357,372.4628,1,537.6015,133.9024,378.5497,1,625.4559,243.8696,320.1613,1,724.55,217.8853,282.6805,1,891.7454,178.3853,237.9783,1,439.0404,-51.5285,398.076,1,689.0068,133.5642,316.9007,1,700.5537,87.9532,322.3167,1,795.1222,217.5339,253.3311,1,420.2365,83.7603,357.104,1,713.1683,44.7933,327.1382,1
416.0556,164.6626,359.0688,1,380.8026,180.087,374.4305,1,298.6408,117.9646,376.1307,1,199.1869,221.6277,313.9454,1,106.2833,181.5616,277.5408,1,-55.3793,124.4185,227.1727,1,417.9754,-52.5231,400.0481,1,150.0576,101.3485,312.7723,1,143.4203,55.7897,318.4976,1,36.6285,174.1307,245.4228,1,420.3682,83.6209,358.4573,1,135.722,11.0916,322.5973,1,416.0556,164.6626,359.0688,1,449.4724,183.7413,374.4305,1,537.7633,130.6895,376.1307,1,625.6538,244.3221,313.9454,1,722.2848,214.3421,277.5408,1,889.099,174.679,227.1727,1,437.1964,-51.5003,400.0481,1,687.2708,129.9363,312.7723,1,698.7057,85.3392,318.4976,1,792.3349,214.3456,245.4228,1,420.3682,83.6209,358.4573,1,711.1043,41.7106,322.5973,1
416.2475,165.3326,360.7894,1,381.3383,179.6956,376.2279,1,299.5536,116.2255,376.6504,1,202.204,219.693,311.6054,1,110.4717,181.9871,272.4355,1,-48.3136,123.5934,218.7316,1,418.1673,-51.8531,401.7687,1,152.957,102.0076,308.0344,1,145.8212,55.698,313.8413,1,41.3189,173.442,236.8871,1,420.2683,84.1614,360.0446,1,138.0555,11.2609,316.9951,1,416.2475,165.3326,360.7894,1,449.5664,183.0753,376.2279,1,537.2233,127.9984,376.6504,1,623.871,240.5802,311.6054,1,718.8805,212.1244,272.4355,1,882.6595,169.7089,218.7316,1,435.8009,-50.9796,401.7687,1,684.5073,128.3378,308.0344,1,696.1848,82.9601,313.8413,1,788.5393,210.4554,236.8871,1,420.2683,84.1614,360.0446,1,708.3041,39.508,316.9951,1
416.5417,165.5837,362.7792,1,379.3784,179.9545,378.4626,1,300.4286,116.0349,375.96,1,205.8233,219.5363,310.7933,1,114.3758,182.2873,267.0032,1,-41.3741,127.3321,207.0268,1,418.4615,-51.602,403.7585,1,156.4165,102.0976,303.7493,1,148.6212,55.9821,308.6985,1,46.991,173.7015,230.2021,1,420.6794,84.5679,361.5123,1,140.9231,11.188,312.1518,1,416.5417,165.5837,362.7792,1,452.0474,183.666,378.4626,1,537.0987,128.1225,375.96,1,620.6668,240.7239,310.7933,1,715.4335,212.9856,267.0032,1,875.9718,174.1844,207.0268,1,436.7591,-50.6675,403.7585,1,681.7813,128.93,303.7493,1,694.2344,83.8486,308.6985,1,783.3423,211.3097,230.2021,1,420.6794,84.5679,361.5123,1,706.4562,40.0719,312.1518,1
416.4172,165.7619,364.639,1,379.9022,179.3208,380.012,1,301.3029,115.853,375.2683,1,209.5514,219.1845,307.1617,1,118.9231,183.2134,262.5626,1,-35.3726,126.094,196.0223,1,418.337,-51.4238,405.6183,1,159.5177,101.9736,300.0896,1,151.757,56.3049,304.4965,1,51.9556,174.4994,223.4638,1,421.1893,83.74,363.3421,1,143.5846,11.5283,306.7465,1,416.4172,165.7619,364.639,1,451.1135,183.4639,380.012,1,536.5427,129.5394,375.2683,1,615.692,242.8139,307.1617,1,709.8803,217.5954,262.5626,1,869.759,178.7548,196.0223,1,439.697,-50.181,405.6183,1,678.9808,132.1961,300.0896,1,691.9853,87.7356,304.4965,1,777.4065,216.7064,223.4638,1,421.1893,83.74,363.3421,1,705.2952,44.2088,306.7465,1
416.2636,164.5832,364.9194,1,380.737,178.8982,381.7085,1,302.1794,117.3388,376.2739,1,211.0602,218.9314,306.3247,1,123.8955,183.3128,258.3706,1,-27.241,127.1728,186.7521,1,418.1834,-52.6025,405.8987,1,162.9152,102.4433,295.9836,1,155.1985,55.9277,299.572,1,57.8973,173.3095,215.2547,1,421.6772,84.7169,364.8957,1,146.6252,11.5194,301.6172,1,416.2636,164.5832,364.9194,1,449.5334,183.5615,381.7085,1,535.6797,133.1664,376.2739,1,612.2557,246.1259,306.3247,1,703.4297,222.5959,258.3706,1,860.7597,187.365,186.7521,1,443.67,-50.875,405.8987,1,675.6802,137.2005,295.9836,1,689.6034,92.1518,299.572,1,770.1742,221.5904,215.2547,1,421.6772,84.7169,364.8957,1,704.0911,49.3066,301.6172,1
416.9251,164.934,366.8055,1,381.4419,180.1188,382.2035,1,305.2441,113.9285,375.0824,1,215.4321,218.7192,305.5,1,128.8957,184.164,254.0064,1,-20.6415,129.5896,178.9106,1,418.845,-52.2517,407.7848,1,166.9931,102.2356,292.4414,1,158.4761,56.4574,295.5626,1,65.5071,175.6668,210.2059,1,421.9122,84.0078,365.8129,1,150.28,11.6248,296.3445,1,416.9251,164.934,366.8055,1,450.2754,184.3607,382.2035,1,534.0238,128.027,375.0824,1,610.2897,243.0522,305.5,1,700.4141,219.3836,254.0064,1,855.5206,183.5828,178.9106,1,441.6866,-50.8441,407.7848,1,672.6644,133.3975,292.4414,1,686.7377,89.0114,295.5626,1,764.3664,218.7338,210.2059,1,421.9122,84.0078,365.8129,1,700.3765,45.5244,296.3445,1
416.2769,165.0897,368.7281,1,382.2885,179.7236,383.9389,1,305.3618,112.1536,375.5753,1,218.3829,218.5053,304.6729,1,133.2101,184.8231,250.2028,1,-13.7586,128.8374,170.7485,1,418.1967,-52.096,409.7074,1,170.8244,102.8856,289.1756,1,162.8947,55.0368,289.8775,1,71.3506,176.4562,205.6581,1,422.5419,84.3303,367.9068,1,154.2591,11.8009,291.6992,1,416.2769,165.0897,368.7281,1,447.6017,184.7904,383.9389,1,534.0291,129.8928,375.5753,1,603.5653,248.3864,304.6729,1,692.9137,228.2429,250.2028,1,846.7584,195.5933,170.7485,1,447.8755,-49.7937,409.7074,1,668.3862,141.4847,289.1756,1,683.6005,95.4313,289.8775,1,755.3234,229.5164,205.6581,1,422.5419,84.3303,367.9068,1,698.8008,54.0446,291.6992,1
416.7922,165.6731,370.4482,1,381.5516,179.7938,386.0985,1,306.2496,111.9628,374.8876,1,223.4326,221.5426,301.2474,1,138.7157,185.1079,246.2816,1,-4.9208,129.5604,161.527,1,418.7121,-51.5126,411.4275,1,174.9175,102.9923,285.603,1,166.7603,56.5412,287.5506,1,77.9397,176.0096,199.8292,1,422.9043,85.154,369.0336,1,158.1109,12.0015,286.9311,1,416.7922,165.6731,370.4482,1,449.4977,184.9515,386.0985,1,534.1757,129.2642,374.8876,1,599.5031,250.0894,301.2474,1,688.749,226.8598,246.2816,1,839.1244,193.6301,161.527,1,447.6778,-49.3139,411.4275,1,665.357,140.2205,285.603,1,680.4324,95.533,287.5506,1,750.2019,227.0396,199.8292,1,422.9043,85.154,369.0336,1,695.7057,52.8092,286.9311,1
417.2176,166.2694,372.1698,1,382.2188,179.1778,387.6603,1,308.0035,111.9303,377.1492,1,225.6063,223.0065,299.1265,1,143.8913,185.3595,242.4484,1,3.4049,129.6287,152.1721,1,419.1374,-50.9163,413.1491,1,179.6592,103.1948,282.7057,1,170.6463,56.9149,284.1367,1,84.113,176.5256,192.9302,1,423.2832,85.091,369.9876,1,162.4449,11.9415,282.8153,1,417.2176,166.2694,372.1698,1,449.9095,184.2356,387.6603,1,533.2942,128.7638,377.1492,1,598.2697,250.8515,299.1265,1,684.6719,225.766,242.4484,1,831.8805,191.5315,152.1721,1,447.5947,-48.79,413.1491,1,661.5115,139.1983,282.7057,1,677.302,94.7716,284.1367,1,745.0993,225.9137,192.9302,1,423.2832,85.091,369.9876,1,692.0957,51.5164,282.8153,1
417.429,164.9449,372.5,1,381.1575,180.3158,388.5328,1,308.8253,110.1059,374.7365,1,229.9827,221.1843,299.5671,1,149.1933,187.1388,240.165,1,11.3365,130.798,143.1565,1,419.3488,-52.2408,413.4792,1,184.1635,103.1934,279.7528,1,174.7968,57.3217,280.6935,1,90.5988,179.8726,189.773,1,423.8994,84.5112,371.5939,1,166.798,13.0109,279.4063,1,417.429,164.9449,372.5,1,450.7771,185.9162,388.5328,1,533.4024,128.1718,374.7365,1,593.4749,250.4251,299.5671,1,678.6677,229.7319,240.165,1,823.758,196.1524,143.1565,1,450.2518,-49.7548,413.4792,1,657.5662,141.2758,279.7528,1,674.1451,97.4912,280.6935,1,737.6703,231.9256,189.773,1,423.8994,84.5112,371.5939,1,689.1244,55.0289,279.4063,1
417.0126,165.4255,374.1184,1,382.2813,179.8937,389.6434,1,309.7336,111.5985,375.7428,1,233.6347,222.6554,300.2006,1,154.764,187.1062,236.5468,1,19.5742,133.4671,137.9646,1,418.9324,-51.7602,415.0977,1,188.9924,103.7702,277.1746,1,179.4477,58.181,278.0168,1,98.05,177.536,182.5434,1,424.5752,85.5643,373.069,1,171.2637,13.2045,275.2262,1,417.0126,165.4255,374.1184,1,448.4108,186.156,389.6434,1,532.4886,132.6927,375.7428,1,586.3883,256.0599,300.2006,1,670.53,235.9475,236.5468,1,813.3853,208.6383,137.9646,1,455.8948,-48.26,415.0977,1,652.553,147.6678,277.1746,1,670.4856,104.6806,278.0168,1,728.0323,237.1931,182.5434,1,424.5752,85.5643,373.069,1,686.9666,62.0398,275.2262,1
417.1886,165.7253,376.1141,1,382.0474,180.3225,391.2011,1,312.0667,111.4633,377.934,1,236.6325,220.8062,300.6695,1,159.602,188.4112,234.7889,1,29.0473,132.3666,129.916,1,419.1084,-51.4604,417.0934,1,194.0584,104.544,274.6482,1,184.0224,59.1074,275.0371,1,105.1723,180.4193,179.5191,1,425.3634,85.795,374.6395,1,176.0662,13.6024,271.7726,1,417.1886,165.7253,376.1141,1,448.6473,187.134,391.2011,1,531.1184,133.8667,377.934,1,582.8564,256.2161,300.6695,1,664.8498,240.0852,234.7889,1,804.0468,211.6293,129.916,1,459.2738,-47.3525,417.0934,1,648.0842,150.9793,274.6482,1,667.1103,108.515,275.0371,1,719.7705,243.2771,179.5191,1,425.3634,85.795,374.6395,1,684.1134,65.5627,271.7726,1
417.9341,166.1295,377.9288,1,381.7455,180.8616,392.8865,1,311.57,111.3244,377.2678,1,240.2847,222.2686,301.2948,1,165.6151,189.5114,232.889,1,37.4777,133.3511,123.3884,1,419.8539,-51.0562,418.9081,1,198.9919,105.8494,272.9425,1,188.3205,59.1334,272.7416,1,111.9016,183.0341,176.9428,1,425.656,86.2176,374.9963,1,180.5974,14.6117,268.9268,1,417.9341,166.1295,377.9288,1,450.6324,187.5181,392.8865,1,532.824,132.7042,377.2678,1,581.5477,255.2448,301.2948,1,661.1078,237.3907,232.889,1,797.6275,206.8042,123.3884,1,457.6348,-47.4055,418.9081,1,644.3675,148.886,272.9425,1,663.7862,105.0775,272.7416,1,715.0677,241.318,176.9428,1,425.656,86.2176,374.9963,1,679.891,62.8583,268.9268,1
417.2677,166.823,379.4111,1,382.0053,181.3392,394.1637,1,314.6947,109.6233,377.8004,1,243.2991,220.4607,301.7717,1,171.2785,190.9486,230.9429,1,46.0724,134.2749,114.4603,1,419.1875,-50.3627,420.3904,1,203.9922,106.3476,271.5523,1,193.0083,59.9636,270.5424,1,118.8898,183.3748,173.1237,1,426.1889,85.7514,376.262,1,185.2265,15.9314,265.8762,1,417.2677,166.823,379.4111,1,448.5298,188.6597,394.1637,1,529.8243,133.2964,377.8004,1,575.41,257.0066,301.7717,1,652.1248,243.8614,230.9429,1,786.6585,215.7698,114.4603,1,462.6207,-45.5833,420.3904,1,638.5902,154.1712,271.5523,1,659.3974,111.2856,270.5424,1,704.9067,247.8608,173.1237,1,426.1889,85.7514,376.262,1,676.5678,69.9991,265.8762,1
417.6754,167.5274,381.0319,1,382.5282,180.804,395.1213,1,315.6456,107.8863,378.3381,1,247.5562,225.3326,302.518,1,176.5911,191.7675,229.4085,1,55.6889,142.1681,110.9361,1,419.5952,-49.6583,422.0112,1,208.8118,106.4902,269.8247,1,197.0891,60.8834,268.5853,1,125.5828,185.9435,170.5939,1,427.2284,86.2864,377.7611,1,190.0161,16.3937,262.9479,1,417.6754,167.5274,381.0319,1,448.7842,188.5949,395.1213,1,530.7571,133.1809,378.3381,1,569.7453,263.2183,302.518,1,646.5608,247.0305,229.4085,1,775.6706,226.8296,110.9361,1,466.1884,-44.1795,422.0112,1,635.0007,156.605,269.8247,1,656.983,114.9616,268.5853,1,697.5287,253.1977,170.5939,1,427.2284,86.2864,377.7611,1,674.1833,73.3262,262.9479,1
417.1004,168.2112,382.5028,1,382.5237,180.8462,396.2969,1,315.7514,107.673,377.6166,1,251.9161,226.8908,303.1058,1,182.1112,194.3171,229.3312,1,63.1448,138.0068,105.2238,1,419.0202,-48.9745,423.4821,1,213.8415,108.282,269.5654,1,201.2869,62.1579,266.6594,1,133.1178,188.0006,168.2737,1,427.7142,86.5438,378.5904,1,194.5247,17.9012,260.2574,1,417.1004,168.2112,382.5028,1,447.2988,189.2647,396.2969,1,530.5568,135.5901,377.6166,1,561.798,267.1644,303.1058,1,637.6101,253.5159,229.3312,1,767.0179,229.4853,105.2238,1,470.7595,-42.2502,423.4821,1,628.9255,162.2282,269.5654,1,652.8528,120.8455,266.6594,1,686.5905,259.9324,168.2737,1,427.7142,86.5438,378.5904,1,670.7029,79.7875,260.2574,1
417.5854,167.298,382.4478,1,382.7575,181.4967,397.3967,1,317.4679,107.6834,379.8471,1,253.3565,228.4248,303.6892,1,187.707,194.7604,228.0943,1,74.4353,141.1592,100.1338,1,419.5052,-49.8877,423.4271,1,218.2747,109.2582,268.9594,1,205.5808,63.2129,265.424,1,141.4915,187.6357,164.8945,1,427.8594,87.3455,379.4094,1,199.023,18.3496,257.8306,1,417.5854,167.298,382.4478,1,447.6919,189.8408,397.3967,1,529.5224,134.9325,379.8471,1,561.0242,267.9604,303.6892,1,633.0521,251.9876,228.0943,1,756.1957,228.766,100.1338,1,470.6383,-43.317,423.4271,1,625.0947,161.5349,268.9594,1,649.0178,120.1949,265.424,1,679.5675,256.779,164.8945,1,427.8594,87.3455,379.4094,1,666.7052,78.4472,257.8306,1
418.0247,167.9586,384.0907,1,382.8406,181.7749,398.4947,1,318.4378,107.6108,382.0708,1,256.3814,226.6024,304.1671,1,192.721,195.0193,226.9652,1,83.3247,142.148,96.0291,1,419.9445,-49.2271,425.07,1,222.8292,110.2583,269.0873,1,209.6079,63.8663,264.4337,1,148.0425,189.6544,162.7426,1,428.2882,87.6389,380.5725,1,203.433,19.3459,255.9792,1,418.0247,167.9586,384.0907,1,448.6041,190.1784,398.4947,1,529.5867,134.592,382.0708,1,559.7276,265.3648,304.1671,1,629.2843,250.8046,226.9652,1,748.4604,227.1409,96.0291,1,470.78,-42.7312,425.07,1,621.4575,161.1961,269.0873,1,645.9196,119.6194,264.4337,1,673.8762,256.8469,162.7426,1,428.2882,87.6389,380.5725,1,663.0912,78.0823,255.9792,1
